"","CSIScontractID","Action.Obligation","LastCurrentCompletionDate","MinOfSignedDate","MaxOfSignedDate","MinOfEffectiveDate","IsClosed","MaxClosedDate","ObligatedAfterMaxClosedDate","ObligatedThroughMaxClosedDate","isDefaultOrCause","ObligatedBeforeMaxTerminatedDate","ObligatedOnMaxTerminatedDate","ObligatedAfterMaxTerminatedDate","MaxTerminatedDate","StartFY","Term","ThroughTerm","PostTermFloor0","PreTermFloor1","TermPct","NoPreTermObl","TermPctCat","TermPartial","TermPctCat3","FirstDayTerm","PreTermLength","PostTermSignedLength","PostTermCurrentLength","Include2015"
"1247",18188481,69244.5,2017-03-18,2008-10-02,2017-02-16,2008-10-02,1,2017-02-16,0,69244.5,"0",32727.5,36517,0,2017-02-16,2009,"Terminated",32727.5,0,32727.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3059,0,30,"No"
"1248",18188515,94632,2018-08-26,2008-10-07,2018-09-11,2008-10-07,1,2018-09-11,0,94632,"0",38673,55959,0,2018-09-11,2009,"Terminated",38673,0,38673,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3626,0,-16,"No"
"1249",18188535,609920,2016-12-16,2008-09-26,2016-11-16,2008-09-26,1,2016-11-16,0,609920,"0",385460,224460,0,2016-11-16,2008,"Terminated",386458.9,0,386458.9,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2973,0,30,"No"
"1250",18188576,100604,2018-08-26,2008-10-16,2018-07-26,2008-10-16,1,2018-07-26,0,100604,"0",47819,52785,0,2018-07-26,2009,"Terminated",47819,0,47819,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3570,0,31,"No"
"1251",18188579,99074,2018-09-16,2008-10-16,2018-08-17,2008-10-16,1,2018-08-17,0,99074,"0",48590,50484,0,2018-08-17,2009,"Terminated",43590,0,43590,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3592,0,30,"No"
"1252",18188665,153689,2018-05-11,2008-10-23,2018-04-11,2008-10-23,1,2018-04-11,0,153689,"0",64241,89448,0,2018-04-11,2009,"Terminated",64241,0,64241,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3457,0,30,"No"
"1253",18188712,121435,2018-05-09,2008-12-23,2018-04-09,2008-12-23,1,2018-04-09,0,121435,"0",49561,71874,0,2018-04-09,2009,"Terminated",50910.7,0,50910.7,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3394,0,30,"No"
"1254",18188749,144393.5,2018-10-18,2008-12-29,2018-09-18,2008-12-29,1,2018-09-18,0,144393.5,"0",65865.5,78528,0,2018-09-18,2009,"Terminated",65865.5,0,65865.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3550,0,30,"No"
"1255",18188753,59202.5,2017-08-06,2008-12-31,2017-07-07,2008-12-31,1,2017-07-07,0,59202.5,"0",26477.5,32725,0,2017-07-07,2009,"Terminated",26477.5,0,26477.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3110,0,30,"No"
"1256",18188799,170051,2018-04-13,2009-01-29,2018-03-14,2009-01-29,1,2018-03-14,0,170051,"0",34702,135349,0,2018-03-14,2009,"Terminated",34702,0,34702,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3331,0,30,"No"
"1257",18189146,140342.5714,2018-07-18,2009-05-12,2018-06-18,2009-05-12,1,2018-06-18,0,140342.5714,"0",52197.2901,88145.2813,0,2018-06-18,2009,"Terminated",52197.2901,0,52197.2901,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3324,0,30,"No"
"1258",18189152,537875.0433,2018-07-29,2009-05-13,2018-06-29,2009-05-13,1,2018-06-29,0,537875.0433,"0",199278.4808,338596.5625,0,2018-06-29,2009,"Terminated",199278.4808,0,199278.4808,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3334,0,30,"No"
"1259",18189178,89880.8,2017-06-10,2009-05-28,2017-05-10,2009-05-28,1,2017-05-10,0,89880.8,"0",73680.8,16200,0,2017-05-10,2009,"Terminated",-210671.55,0,1,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2904,0,31,"No"
"1260",18189189,121789.4131,2017-11-19,2009-05-21,2017-10-19,2009-05-21,1,2017-10-19,0,121789.4131,"0",48565.8897,73223.5234,0,2017-10-19,2009,"Terminated",48565.8897,0,48565.8897,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3073,0,31,"No"
"1261",18189233,50589,2018-09-06,2009-06-03,2018-08-07,2009-06-03,1,2018-08-07,0,50589,"0",12705,37884,0,2018-08-07,2009,"Terminated",12705,0,12705,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3352,0,30,"No"
"1262",18189275,74956,2018-07-19,2009-06-17,2018-06-19,2009-06-17,1,2018-06-19,0,74956,"0",29572,45384,0,2018-06-19,2009,"Terminated",29572,0,29572,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3289,0,30,"No"
"1263",18189276,78676,2018-04-30,2009-07-09,2018-04-03,2009-07-09,1,2018-04-03,0,78676,"0",29572,49104,0,2018-04-03,2009,"Terminated",29572,0,29572,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3190,0,27,"No"
"1264",18189365,48780,2017-02-24,2009-07-15,2017-01-25,2009-07-15,1,2017-01-25,0,48780,"0",21740,27040,0,2017-01-25,2009,"Terminated",30086.3604,0,30086.3604,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2751,0,30,"No"
"1265",18189435,109747.509,2017-05-18,2009-07-24,2017-04-18,2009-07-24,1,2017-04-18,0,109747.509,"0",45240.3098,64507.1992,0,2017-04-18,2009,"Terminated",85173.9098,0,85173.9098,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2825,0,30,"No"
"1266",18189444,188350.313,2018-08-11,2009-08-03,2018-07-18,2009-08-03,1,2018-07-18,0,188350.313,"0",45104.7505,143245.5625,0,2018-07-18,2009,"Terminated",80167.6205,0,80167.6205,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3271,0,24,"No"
"1267",18189514,158155,2018-04-13,2009-08-31,2018-03-13,2009-08-31,1,2018-03-13,0,158155,"0",71260,86895,0,2018-03-13,2009,"Terminated",71260,0,71260,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3116,0,31,"No"
"1268",18189546,67180,2018-10-28,2009-09-03,2018-09-28,2009-09-03,1,2018-09-28,0,67180,"0",8884,58296,0,2018-09-28,2009,"Terminated",758780,0,758780,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3312,0,30,"No"
"1269",18189569,1283777,2018-06-15,2009-09-28,2018-05-15,2009-09-28,1,2018-05-15,0,1283777,"0",442013,841764,0,2018-05-15,2009,"Terminated",442013,0,442013,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3151,0,31,"No"
"1270",18189629,58768,2018-06-28,2009-11-03,2018-05-28,2009-11-03,1,2018-05-28,0,58768,"0",12436,46332,0,2018-05-28,2010,"Terminated",12436,0,12436,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3128,0,31,"No"
"1271",18189644,120402,2017-01-07,2009-11-24,2016-12-08,2009-11-24,1,2016-12-08,0,120402,"0",46758,73644,0,2016-12-08,2010,"Terminated",71670,0,71670,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2571,0,30,"No"
"1272",18189702,69356,2018-04-13,2009-12-15,2018-03-13,2009-12-15,1,2018-03-13,0,69356,"0",23948,45408,0,2018-03-13,2010,"Terminated",23948,0,23948,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3010,0,31,"No"
"1273",18189722,1046407.9766,2018-09-01,2009-12-16,2018-08-02,2009-12-16,1,2018-08-02,0,1046407.9766,"0",335505.2266,710902.75,0,2018-08-02,2010,"Terminated",335505.2266,0,335505.2266,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3151,0,30,"No"
"1274",18189724,78234.6611,2018-10-25,2009-12-11,2018-09-24,2009-12-11,1,2018-09-24,0,78234.6611,"0",24080.2197,54154.4414,0,2018-09-24,2010,"Terminated",24080.2197,0,24080.2197,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3209,0,31,"No"
"1275",18189750,71196,2018-10-07,2010-01-07,2018-09-07,2010-01-07,1,2018-09-07,0,71196,"0",21638,49558,0,2018-09-07,2010,"Terminated",21638,0,21638,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3165,0,30,"No"
"1276",18189757,77899,2017-03-23,2009-12-11,2017-02-21,2009-12-11,1,2017-02-21,0,77899,"0",30782,47117,0,2017-02-21,2010,"Terminated",46782,0,46782,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2629,0,30,"No"
"1277",18189764,40677.98,2018-02-03,2009-12-17,2018-01-03,2009-12-17,1,2018-01-03,0,40677.98,"0",14217.98,26460,0,2018-01-03,2010,"Terminated",14217.98,0,14217.98,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2939,0,31,"No"
"1278",18189781,122057.0566,2018-06-28,2009-12-15,2018-05-28,2009-12-15,1,2018-05-28,0,122057.0566,"0",41444.1191,80612.9375,0,2018-05-28,2010,"Terminated",41444.1191,0,41444.1191,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3086,0,31,"No"
"1279",18189866,708006,2017-05-12,2010-01-12,2017-04-12,2010-01-12,1,2017-04-12,0,708006,"0",264072,443934,0,2017-04-12,2010,"Terminated",264072,0,264072,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2647,0,30,"No"
"1280",18189884,12724,2017-03-24,2010-01-08,2017-02-22,2010-01-08,1,2017-02-22,0,12724,"0",13788,-1064,0,2017-02-22,2010,"Terminated",2784,0,2784,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",2602,0,30,"No"
"1281",18189895,128988.3203,2018-05-17,2010-01-12,2018-04-17,2010-01-12,1,2018-04-17,0,128988.3203,"0",40519.25,88469.0703,0,2018-04-17,2010,"Terminated",40519.25,0,40519.25,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3017,0,30,"No"
"1282",18189903,261767.2871,2016-12-29,2010-01-20,2016-11-29,2010-01-20,1,2016-11-29,0,261767.2871,"0",100602.2402,161165.0469,0,2016-11-29,2010,"Terminated",100602.2402,0,100602.2402,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2505,0,30,"No"
"1283",18189922,81539.2011,2018-08-26,2010-01-29,2018-07-27,2010-01-29,1,2018-07-27,0,81539.2011,"0",31306.2402,50232.9609,0,2018-07-27,2010,"Terminated",31306.2402,0,31306.2402,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3101,0,30,"No"
"1284",18189933,79606,2018-09-05,2010-01-27,2018-08-06,2010-01-27,1,2018-08-06,0,79606,"0",25356,54250,0,2018-08-06,2010,"Terminated",25356,0,25356,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3113,0,30,"No"
"1285",18190025,872544,2018-07-01,2010-03-03,2018-06-01,2010-03-03,1,2018-06-01,0,872544,"0",272670,599874,0,2018-06-01,2010,"Terminated",272670,0,272670,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3012,0,30,"No"
"1286",18190083,112742.7911,2017-03-25,2010-04-07,2017-02-27,2010-04-07,1,2017-02-27,0,112742.7911,"0",9267.2598,103475.5313,0,2017-02-27,2010,"Terminated",9267.2598,0,9267.2598,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2518,0,26,"No"
"1287",18190088,54270,2017-11-19,2010-03-24,2017-10-20,2010-03-24,1,2017-10-20,0,54270,"0",10854,43416,0,2017-10-20,2010,"Terminated",10854,0,10854,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2767,0,30,"No"
"1288",18190208,42676,2018-05-09,2010-08-20,2018-04-09,2010-08-20,1,2018-04-09,0,42676,"0",12712,29964,0,2018-04-09,2010,"Terminated",12712,0,12712,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2789,0,30,"No"
"1289",18190307,80882.98,2018-05-17,2010-09-17,2018-04-17,2010-09-17,1,2018-04-17,0,80882.98,"0",25904.98,54978,0,2018-04-17,2010,"Terminated",25904.98,0,25904.98,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2769,0,30,"No"
"1290",18190330,95560,2017-01-26,2010-09-09,2016-12-27,2010-09-09,1,2016-12-27,0,95560,"0",33442,62118,0,2016-12-27,2010,"Terminated",33442,0,33442,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2301,0,30,"No"
"1291",18190377,543490,2017-03-24,2010-08-24,2017-02-22,2010-08-24,1,2017-02-22,0,543490,"0",167920,375570,0,2017-02-22,2010,"Terminated",167920,0,167920,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2374,0,30,"No"
"1292",18190414,76121,2017-02-26,2010-09-30,2017-01-27,2010-09-30,1,2017-01-27,0,76121,"0",21892,54229,0,2017-01-27,2010,"Terminated",21892,0,21892,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2311,0,30,"No"
"1293",18930820,38356.77,2018-09-27,2008-10-27,2017-09-27,2008-10-27,NA,NA,NA,NA,"0",39658,0,-1301.23,2016-06-16,2009,"Terminated",39658,0,39658,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",2789,468,833,"No"
"1294",18192215,48112.0003,2017-04-21,2009-04-06,2017-03-22,2009-04-06,1,2017-03-22,0,48112.0003,"0",21526.5296,26585.4707,0,2017-03-22,2009,"Terminated",21526.5296,0,21526.5296,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2907,0,30,"No"
"1295",18192235,59368.2291,2018-03-01,2009-04-10,2018-02-01,2009-04-10,1,2018-02-01,0,59368.2291,"0",24335.94,35032.2891,0,2018-02-01,2009,"Terminated",24335.94,0,24335.94,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3219,0,28,"No"
"1296",18192618,41031.25,2017-04-21,2010-03-16,2017-03-22,2010-03-16,1,2017-03-22,0,41031.25,"0",15284.1602,25747.0898,0,2017-03-22,2010,"Terminated",15284.1602,0,15284.1602,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2563,0,30,"No"
"1297",18192632,411061.8828,2016-10-29,2010-03-25,2016-10-06,2010-03-25,1,2016-10-06,0,411061.8828,"0",78181.289,332880.5938,0,2016-10-06,2010,"Terminated",85121.569,0,85121.569,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2387,0,23,"No"
"1298",18192633,518885.5,2018-03-03,2010-03-29,2018-02-03,2010-03-29,1,2018-02-03,0,518885.5,"0",168252.0625,350633.4375,0,2018-02-03,2010,"Terminated",164772.0625,0,164772.0625,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2868,0,28,"No"
"1299",18192653,46158.6109,2017-01-14,2010-04-16,2016-12-15,2010-04-16,1,2016-12-15,0,46158.6109,"0",8345.3101,37813.3008,0,2016-12-15,2010,"Terminated",785.310100000001,0,785.310100000001,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2435,0,30,"No"
"1300",18192728,35477.3306,2016-11-17,2010-06-22,2016-11-07,2010-06-22,1,2016-11-07,0,35477.3306,"0",13024.0201,22453.3105,0,2016-11-07,2010,"Terminated",13024.0201,0,13024.0201,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2330,0,10,"No"
"1301",18192796,50031.3611,2017-06-24,2010-09-10,2017-05-24,2010-09-10,1,2017-05-24,0,50031.3611,"0",4162.24,45869.1211,0,2017-05-24,2010,"Terminated",4162.24,0,4162.24,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2448,0,31,"No"
"1302",18466948,195683.861,2017-01-11,2007-10-02,2017-01-11,2007-10-02,1,2017-01-11,0,195683.861,"0",104412.8722,0,91270.9888,2009-04-16,2008,"Terminated",104412.8722,91270.9888,104412.8722,0.466420625255345,"Some Net $s Pre-Term.","[25%,50%)","Partial Termination",NA,"No",562,2827,2827,"No"
"1303",18741884,0,2016-10-24,2009-08-19,2017-11-08,2009-08-19,NA,NA,NA,NA,"0",38805,-38805,0,2017-11-08,2009,"Terminated",38805,0,38805,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",3003,0,-380,"No"
"1304",18474930,0,2017-05-31,2009-06-01,2017-05-31,2009-04-01,1,2017-05-31,0,0,"0",760231.9375,-760231.9375,0,2009-07-01,2009,"Terminated",760231.9375,0,760231.9375,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",30,2891,2891,"No"
"1305",18724904,32699,2016-10-07,2008-12-16,2016-10-07,2008-12-16,NA,NA,NA,NA,"0",91300,-50696,-7905,2012-10-16,2009,"Terminated",91300,0,91300,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",1400,1452,1452,"No"
"1306",18734762,12406.2812,2018-08-24,2010-03-26,2018-07-24,2010-03-26,NA,NA,NA,NA,"0",90000,-77593.7188,0,2018-07-24,2010,"Terminated",90000,0,90000,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",3042,0,31,"No"
"1307",18632456,46932653.5475,2017-05-26,2009-03-06,2017-11-28,2009-03-06,NA,NA,NA,NA,"0",51481806.6675,0,-4549153.12,2014-10-02,2009,"Terminated",51481806.6675,0,51481806.6675,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",2036,1153,967,"No"
"1308",18187408,65011.63,2017-04-14,2007-03-05,2017-03-15,2007-03-05,1,2017-03-15,0,65011.63,"0",32641.63,32370,0,2017-03-15,2007,"Terminated",32641.63,0,32641.63,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3663,0,30,"No"
"1309",18187428,160240.0031,2018-05-06,2007-03-07,2018-04-06,2007-03-07,1,2018-04-06,0,160240.0031,"0",81491.55,78748.4531,0,2018-04-06,2007,"Terminated",81491.55,0,81491.55,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",4048,0,30,"No"
"1310",18187495,187998,2018-04-11,2007-03-16,2018-03-11,2007-03-16,1,2018-03-11,0,187998,"0",102474,85524,0,2018-03-11,2007,"Terminated",102474,0,102474,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",4013,0,31,"No"
"1311",18187662,142606,2017-04-21,2007-05-31,2017-03-22,2007-05-31,1,2017-03-22,0,142606,"0",83197,59409,0,2017-03-22,2007,"Terminated",83197,0,83197,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3583,0,30,"No"
"1312",18187668,53535,2017-04-20,2007-05-31,2017-03-21,2007-05-31,1,2017-03-21,0,53535,"0",53421,114,0,2017-03-21,2007,"Terminated",53421,0,53421,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3582,0,30,"No"
"1313",18187697,173572.0999,2017-02-24,2007-11-05,2017-01-25,2007-11-05,1,2017-01-25,0,173572.0999,"0",29060.0999,144512,0,2017-01-25,2008,"Terminated",29060.0999,0,29060.0999,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3369,0,30,"No"
"1314",18187752,62875.1806,2017-01-14,2007-06-29,2016-12-15,2007-06-29,1,2016-12-15,0,62875.1806,"0",31963.6806,30911.5,0,2016-12-15,2007,"Terminated",31963.6806,0,31963.6806,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3457,0,30,"No"
"1315",18187796,184892.2383,2016-12-29,2007-06-28,2016-11-29,2007-06-28,1,2016-11-29,0,184892.2383,"0",63173.1602,121719.0781,0,2016-11-29,2007,"Terminated",63173.1602,0,63173.1602,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3442,0,30,"No"
"1316",18187853,97250,2018-06-07,2007-07-27,2018-05-08,2007-07-27,1,2018-05-08,0,97250,"0",47000,50250,0,2018-05-08,2007,"Terminated",47000,0,47000,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3938,0,30,"No"
"1317",18187962,731355.8672,2017-04-08,2007-10-19,2017-03-09,2007-10-19,1,2017-03-09,0,731355.8672,"0",491188.9609,240166.9063,0,2017-03-09,2008,"Terminated",491188.9609,0,491188.9609,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3429,0,30,"No"
"1318",18188084,58551.4297,2016-12-18,2008-02-12,2016-11-18,2008-02-12,1,2016-11-18,0,58551.4297,"0",34475.4297,24076,0,2016-11-18,2008,"Terminated",34475.4297,0,34475.4297,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3202,0,30,"No"
"1319",18188219,1120588,2018-01-18,2008-05-13,2017-12-18,2008-05-13,1,2017-12-18,0,1120588,"0",513079,607509,0,2017-12-18,2008,"Terminated",513079,0,513079,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3506,0,31,"No"
"1320",18188226,99843.5,2018-05-17,2008-06-06,2018-04-17,2008-06-06,1,2018-04-17,0,99843.5,"0",44073.5,55770,0,2018-04-17,2008,"Terminated",44073.5,0,44073.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3602,0,30,"No"
"1321",18188231,64377.8096,2018-06-22,2008-05-16,2018-05-22,2008-05-16,1,2018-05-22,0,64377.8096,"0",28672.4698,35705.3398,0,2018-05-22,2008,"Terminated",28672.4698,0,28672.4698,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3658,0,31,"No"
"1322",18188286,75968,2018-03-15,2008-06-04,2018-02-15,2008-06-04,1,2018-02-15,0,75968,"0",71016,4952,0,2018-02-15,2008,"Terminated",71016,0,71016,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3543,0,28,"No"
"1323",18188402,131542.8243,2017-05-13,2008-07-24,2017-04-13,2008-07-24,1,2017-04-13,0,131542.8243,"0",37599.0821,93943.7422,0,2017-04-13,2008,"Terminated",37599.0821,0,37599.0821,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3185,0,30,"No"
"1324",18188442,125866,2017-03-24,2008-08-13,2017-02-22,2008-08-13,1,2017-02-22,0,125866,"0",61100,64766,0,2017-02-22,2008,"Terminated",61100,0,61100,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3115,0,30,"No"
