"","ContractingOfficeCode","obligatedAmount","numberOfContracts","avg_hh_index_obl","avg_hh_index_k"
"2853","30401",1549673.6491,116,6219.76638330456,3685.4445341513
"2854","30421",261000,2,10000,10000
"2855","30503",100508115.3343,4972,1420.56529573932,1200.34027165138
"2856","30605",73477757.8877,5507,1774.34553576215,1523.74492984964
"2857","30703",99327468.7257,6445,1095.25860630784,1105.37731790605
"2858","30803",80443457.3775,6686,1216.94651486944,1158.64305904018
"2859","30902",92620553.2189,5485,1771.15843501537,1566.20693139211
"2860","30903",18100596.1335,439,2647.35517211627,1627.39400883228
"2861","31000",10746998.1811,177,4243.5276594361,1096.93132820812
"2862","31005",95542168.7105,7174,1496.64722177615,1252.89317323017
"2863","31101",21349157.4398,2791,1813.35351376553,1511.95993077805
"2864","31201",24268042.7476,3145,3016.51371384234,2416.82016264528
"2865","31303",69481978.5676,5093,1041.73339996356,1046.71907966579
"2866","313100",512092052.8181,2029,1393.47542215399,739.39284957041
"2867","313600",1962506.9999,177,1429.05532490529,1769.32719336846
"2868","314001",1064670.4656,67,2439.63325931707,717.532879818594
"2869","31402",66826499.1845,4315,1964.85427573515,1235.93060852698
"2870","3142",3443224238.4694,13900,1327.77897943904,802.249418393686
"2871","3143",175043817.3202,1859,2309.70977517076,745.433920092444
"2872","3144",1670920336.9369,8604,2856.51334743525,1526.698919707
"2873","3148",13001400.4441,452,4104.24593675209,3109.42401542275
"2874","31502",24376134.099,1290,3996.93468987367,3616.71235768942
"2875","3151",1278128504.068,5844,2492.90773574105,982.925665550338
"2876","315100",1317538.6189,121,2188.30654336428,2403.4502648857
"2877","31511",162169245.7109,6806,894.713018540549,717.410855304902
"2878","3152",0,2,NA,5000
"2879","3153",17665,3,10000,10000
"2880","3157",533136,2,10000,10000
"2881","31603",101914588.9398,5824,1288.73670934504,936.693797798412
"2882","317",2125579.9785,2108,3551.95169580371,4984.9611168538
"2883","31703",74648953.1162,3824,1764.9118442645,1258.26546719711
"2884","317400",638668.3222,118,2196.86870072657,2571.18229194849
"2885","31802",32472155.4727,1543,958.227529077166,883.656396420575
"2886","31803",6334130.2295,222,935.376066619363,296.656804150111
"2887","3187",1071834024.6247,10540,2251.6736468611,2122.08247851605
"2888","3198",1158494268.8103,4763,2123.38743541335,1156.51081683935
"2889","31B7",255071.3389,19,7838.70587126526,7230.90277777778
"2890","31C3",1852276.68,38,8334.48009513189,8431.01343101343
"2891","31J9",860061.8839,22,6645.08696255316,4500
"2892","31ME",948493362.3253,2701,2635.769134109,853.997854876174
"2893","31ML",12010732.0314,122,3878.94785515924,2862.86335820896
"2894","32000",3000,1,10000,10000
"2895","32300",214921842.4087,2216,1516.13466869346,353.495776837865
"2896","325",13568204.9576,578,3549.26827873292,2139.66419602548
"2897","3294",1668687,6,9894.47041734913,8888.88888888889
"2898","32KW",616611579.8641,14120,1675.47833681576,1679.69080512823
"2899","32NT",4691836.9199,294,2990.84412581572,3190.36723566204
"2900","32SB",227763728.426,3624,819.117266804231,501.476885092986
"2901","32SC",241368988.4985,3577,1217.64648149453,468.883132468704
"2902","32SD",188445751.4083,5110,830.614097187067,551.161005243567
"2903","32TD",2007062.0378,41,7133.61876942583,5737.82252552437
"2904","32V3",1116332.8901,142,2815.1660487157,2376.98826236255
"2905","33000",53158454.8048,3643,7719.66034144836,6533.63597204819
"2906","3304",190390.6197,319,7163.11682509618,8310.64658685802
"2907","331312",8681514.4745,377,1187.42758449669,313.601908542941
"2908","3323AH",671062.0572,33,2044.69650144193,1417.50016652892
"2909","3323AJ",43825.1201,5,4756.51591362219,4166.66666666667
"2910","333011",110301421.1668,1012,2192.98883570206,340.150802411151
"2911","3331",3475.61,1,10000,10000
"2912","333122",131823,6,7622.98913002888,6111.11111111111
"2913","333123",4796.5,1,10000,10000
"2914","333124",145719.1802,7,6567.59817894918,4444.44444444444
"2915","333127",1055566.9293,20,3968.32388456315,2962.96296296296
"2916","333129",6128713.8181,181,5296.45825844548,3741.18080978788
"2917","333132",20994332.6673,762,1854.84497250872,294.696352948194
"2918","333133",299849.0899,12,6246.51625730795,5296.2962962963
"2919","333142",54485961.721,721,3068.0722159499,261.58576523712
"2920","333143",1080454.1881,78,1824.24095938644,588.157123960695
"2921","333144",207304.8394,21,1134.77773470971,839.002267573696
"2922","333145",36248045.3792,711,2935.68301383166,2043.61570030518
"2923","333146",24119.9599,1,10000,10000
"2924","333147",442502.2003,23,2957.64858409042,2569.69696969697
"2925","333148",4912662.7214,280,714.998522932934,311.385110847012
"2926","333149",343540,10,5665.65765685913,5400
"2927","333152",10365469.7441,432,1147.46137064117,769.442266005433
"2928","333153",338403.96,8,8642.29452271129,7777.77777777778
"2929","333155",302911.5102,20,5498.97673459876,3192.53137434956
"2930","333156",724108.4004,28,10000,10000
"2931","333157",652503.7111,31,2391.11962584902,1550.02465483235
"2932","333159",2219924.0001,107,1346.06353296541,560.962199624377
"2933","333164",1560862.6041,93,1456.1860011335,800.56431815795
"2934","333169",311729,5,5192.64118026161,3600
"2935","333173",54225,2,10000,10000
"2936","333176",3928947.9727,35,5900.27536034993,2091.18635400687
"2937","333177",36265.3603,7,6428.9911642821,6296.2962962963
"2938","333178",841939.0319,69,1329.91667471201,991.831396536771
"2939","333179",15960117.9688,376,1160.72124284262,441.375696052767
"2940","333182",293967.1582,15,5888.28061649407,5459.18367346939
"2941","333187",529225.5293,16,4181.62722312438,2340.74074074074
"2942","333196",621467.4398,13,6345.95530264562,5276.19047619048
"2943","333198",137017.6992,11,6929.36628758645,6145.83333333333
"2944","333212",745152.4715,59,2404.13263947233,1684.95697570517
"2945","333213",227184.3799,22,2559.76588836702,1540.79861111111
"2946","333214",160000,1,10000,10000
"2947","333215",755312.0805,56,1745.22624139406,933.647289392239
"2948","333216",1088550.7116,52,3050.6170926256,1633.43831359704
"2949","3333",1570867.98,2769,5555.73180711336,6652.4545949981
"2950","333302",503337334.4541,1456,3041.72004109348,1668.52307290697
"2951","333304",3044982.3496,5,8566.36403027965,7777.77777777778
"2952","333305",689358.2835,50,5372.26246836705,5251.97834235735
"2953","333306",98976.79,9,3214.90383388457,2777.77777777778
"2954","3383",75451.9498,12,6584.3451548111,6440.329218107
"2955","3395",36463207.1344,2203,1525.78568457662,745.27637008815
"2956","33A4",3512033.121,546,2596.84745693005,1989.64306697524
"2957","33A7",13174202.9127,601,4020.67202220092,2990.48433840194
"2958","33GX",2986074.3887,342,3201.96883212898,1533.01417866491
"2959","34000",19374340.9113,1358,7186.5971164652,7447.62374275015
"2960","3405",3884.97,1,10000,10000
"2961","3406",607368.1094,631,5797.01158081673,6937.07048178003
"2962","342",618570.3532,13,9137.86612838696,8392.85714285714
"2963","3428",82366.1098,17,10000,10000
"2964","343",16909238.8582,633,6472.4519536912,6883.98636560835
"2965","343000",41041678.0509,433,2067.28828873288,755.151833388125
"2966","3434",33693728.1855,1372,1698.09142485487,1114.97626780946
"2967","345",1563058.4138,62,3690.06656554996,2686.69972240485
"2968","349B",9976551.8062,804,1167.0096774847,1215.25093428488
"2969","349S",1301219.2554,171,2218.97598082197,3705.60213935792
"2970","35000",3218546514.773,2719,7440.82412205902,2229.62083910009
"2971","351",5295972.2258,230,4636.12494115486,3362.87818254367
"2972","3516",2028682.6896,1553,6053.26294303878,6051.01469558686
"2973","353",5900,1,10000,10000
"2974","355",3069816.3431,136,5869.04652545695,4819.5470809468
"2975","356",6509566.6712,268,4170.87371501471,2696.85309776911
"2976","3604",34308629.0102,1780,2489.45508582838,2150.3063825839
"2977","3615",43175204.1639,610,3181.657273388,2316.32348915669
"2978","363403",-245044.4063,1,NA,10000
"2979","369101",0,1,NA,10000
"2980","369138",0,2,NA,10000
"2981","36A776",23055752.6182,64,6489.55407716259,5570.67271352986
"2982","36A797",678374001.1638,2805,7006.98827936819,5329.3387327391
"2983","36C10A",1036157121.1182,2315,4240.07317820533,2442.58089869289
"2984","36C10B",9025982467.7666,4960,4324.55335892646,3036.25992360122
"2985","36C10C",1518282.7669,364,2838.37376312987,479.01099693847
"2986","36C10D",92508.8409,6,9573.90808372493,5000
"2987","36C10E",159510234.9713,4080,1336.45432744552,640.58243564206
"2988","36C10F",1075750137.4904,1320,4344.77781193868,1270.61136521836
"2989","36C10G",1424704851.2902,1548,2742.47917852963,1090.14222980711
"2990","36C10M",31443418.1619,394,4003.8093435369,2501.51113313098
"2991","36C10X",2856247820.1857,2452,3457.23971649711,928.963887398921
"2992","36C240",220154,3,8455.82634645427,5555.55555555555
"2993","36C241",1377119025.6889,15644,1133.10222139562,1061.24871784436
"2994","36C242",1332351638.6487,16917,1180.57597566204,1456.12843064632
"2995","36C243",161371952.5052,1726,2521.55589625222,1418.57826071353
"2996","36C244",1329773774.5786,19091,1119.86468274433,1628.17914653328
"2997","36C245",753848263.3844,7359,2493.40340579761,1954.89622383666
"2998","36C246",1584636726.4269,14020,1528.50263395829,1144.09067171587
"2999","36C247",1485942745.6829,19919,1379.43235920569,3258.70755871285
"3000","36C248",2320830061.7507,24019,1342.48079374762,2267.80099881982
"3001","36C249",695585214.6687,4180,4858.6639147261,1552.97042351964
"3002","36C24C",106569224.2542,813,3352.83140945414,3112.93394135003
"3003","36C24E",284203318.7017,1175,1933.21362616577,666.470232172522
"3004","36C24W",2961360.7947,154,5509.93183969654,4686.24529828522
"3005","36C250",1292622028.924,11009,2801.50638706708,1215.68227521253
"3006","36C251",26072624.4682,83,8463.77522259543,3452.77777777778
"3007","36C252",1037161302.2418,12663,1284.86171408373,918.35546840617
"3008","36C255",1046941152.9903,8651,1461.27199611231,1052.59703806387
"3009","36C256",1677330727.102,13868,1293.75559180063,1008.00779405384
"3010","36C257",1143367582.7763,10103,1281.48415753079,1287.63259284807
"3011","36C258",710952868.5815,5905,1451.58468672854,397.80896019198
"3012","36C259",1150348792.7907,9919,1146.85002552329,613.200356407613
"3013","36C260",1287735278.5887,10146,1536.84391252226,686.586562838779
"3014","36C261",1299856530.7733,9932,958.868317781869,526.775752229971
"3015","36C262",1673603337.2043,13279,1002.25433850787,957.067527973046
"3016","36C263",408265334.9538,3807,4878.46453926332,2253.8002192265
"3017","36C268",6323683.7355,114,3335.37748557324,2737.5637755102
"3018","36C366",32357925.6271,154,7599.12424195061,3590.61305183667
"3019","36C368",22960963.5756,250,5970.72893808664,4292.02000196376
"3020","36C402",50498.4993,18,2842.28151772724,2708.33333333333
"3021","36C405",135695.3203,7,7205.02042534216,3900
"3022","36C436",49916,2,10000,10000
"3023","36C437",76733368.2284,1264,1093.74888898348,688.152837991576
"3024","36C438",27832666.7914,835,577.348200316556,284.390708517107
"3025","36C442",1227194.5992,5,8192.07962690976,8518.51851851852
"3026","36C460",52232.7002,5,8149.25008462736,5277.77777777778
"3027","36C482",1501636.8877,6,7710.4687791555,5000
"3028","36C486",100480.213,10,8021.57479049827,3281.25
"3029","36C501",226594.4536,6,8065.54684502103,6111.11111111111
"3030","36C502",239154.2598,5,4502.63093741955,6250
"3031","36C503",8289.1196,5,10000,4166.66666666667
"3032","36C504",1213407.8388,29,3192.18304157794,2110.45364891519
"3033","36C506",144187474.4842,2811,557.336807563268,706.959231133248
"3034","36C508",17742714.0227,220,1264.52312778268,786.701607354363
"3035","36C509",1271539.5061,87,1234.51625642356,1436.1210199498
"3036","36C512",124232092.381,1901,1599.31061000845,1291.82129726576
"3037","36C515",35913094.8256,832,975.89596725556,497.230201318942
"3038","36C516",203348.5693,21,5454.73188016438,5572.72727272727
"3039","36C517",2022059.1045,25,3101.19312415845,2068.32871652816
"3040","36C518",4745502.6156,49,5132.44599737962,1295.3514739229
"3041","36C519",1766302.1884,30,2391.30814293354,4090.13605442177
"3042","36C520",3175002.7209,36,5320.94480332208,2708.74669312169
"3043","36C521",3417850.0333,130,2838.36012460765,4600.77855552508
"3044","36C523",9923974.3505,183,1981.69900098487,605.848444537796
"3045","36C529",-3605.4199,1,NA,10000
"3046","36C531",-109167,1,NA,10000
"3047","36C534",19463849.3972,267,3226.86668677165,1064.24620502302
"3048","36C538",6868205.6059,124,5316.27010282245,2875.01293658901
"3049","36C539",85343407.541,806,1490.05374604606,757.660474147662
"3050","36C540",17336476.0169,183,4477.89793320106,1690.52503632276
"3051","36C541",51653493.3956,653,3131.45707503837,2452.29763184436
"3052","36C544",6126082.6436,149,3134.9177506065,4973.34993732942
"3053","36C546",2222789.4497,41,4329.53162104199,1533.61082206035
"3054","36C548",5448256.9238,35,3049.79306085584,1305.55555555556
"3055","36C549",9266343.7209,106,2229.8150917604,842.522255815907
"3056","36C550",5442002.0433,166,2906.28946558065,1618.97624475587
"3057","36C552",11519179.1068,299,1609.0666287847,2424.63614140054
"3058","36C553",43982246.4198,585,1722.07230682491,506.461524487217
"3059","36C554",132300.311,12,5038.52930933088,2777.77777777778
"3060","36C558",477997.2793,12,2090.85204294109,1111.11111111111
"3061","36C562",31726.8203,6,9237.26342159886,6250
"3062","36C564",5867973.7984,92,3060.43127311927,1515.39084475807
"3063","36C565",154140.6298,6,6563.56166654753,6000
"3064","36C568",50476953.0018,1072,1128.0086802474,520.451927774262
"3065","36C573",2900752.96,74,2637.98209052869,1343.23365264473
"3066","36C575",5999.1299,2,10000,10000
"3067","36C580",3591270.9686,44,4147.29466585032,1439.81481481481
"3068","36C581",14249184.9132,367,3993.89938203376,3869.09607256186
"3069","36C583",135762811.8721,1833,727.000823257133,589.911765871371
"3070","36C586",6962784.4685,56,5022.69280192385,2435.12110726644
"3071","36C590",694195.0362,20,5964.13924235837,2445.21337946943
"3072","36C595",20012.3309,16,10000,4744.89795918367
"3073","36C596",53438284.278,1041,799.505093018376,543.601978614684
"3074","36C598",13797115.8641,126,5424.94116687064,2727.7770636554
"3075","36C603",57791683.6069,1008,952.979937560221,482.280544188523
"3076","36C608",1637260.6924,9,7419.64441856845,7031.25
"3077","36C610",29444046.2529,572,1133.13781087194,457.398677792804
"3078","36C612",25000,1,10000,10000
"3079","36C613",57650956.8188,924,3414.04861956978,1875.56563571314
"3080","36C614",78969311.7272,1203,822.416087382254,499.029840108007
"3081","36C618",469201263.2045,2294,2358.66922984083,1413.77529959812
"3082","36C619",489625.7336,25,2316.2746747785,1825
"3083","36C621",123882876.1424,1172,2666.09320804179,578.913919431652
"3084","36C623",-235485.1388,41,5347.39572974356,2005.10396975425
"3085","36C626",325911199.5723,2630,1013.61227691626,576.446286165483
"3086","36C629",13157884.3763,101,4425.83808831741,1726.89991029091
"3087","36C631",4755014.8995,83,3125.8066035437,829.72880544441
"3088","36C635",13948960.0494,80,3618.76723269956,875.387671408433
"3089","36C636",57572558.5757,459,4336.72671777017,2148.22457837498
"3090","36C637",944987.7871,8,6476.05207693617,1562.5
"3091","36C642",374390.1304,26,3806.12868579533,1764.0625
"3092","36C644",14751639.0129,52,7627.93950922893,1348.98622589532
"3093","36C646",888561.3127,38,4966.38979339059,1720.33136094675
"3094","36C648",113.991200000002,4,10000,8333.33333333333
"3095","36C649",1109172.3516,6,8146.80633574634,3333.33333333333
"3096","36C650",4433657.0425,40,6069.18332800004,1508.0738177624
"3097","36C652",175276.4798,9,2069.28165490805,1851.85185185185
"3098","36C653",-193670.0546,8,10000,4166.66666666667
"3099","36C655",29594242.4304,437,1395.29125631421,547.752594254911
"3100","36C656",67246317.4667,1607,954.640118558538,825.517731615355
"3101","36C658",35759.9609,2,10000,5000
"3102","36C659",74087.3984,2,5648.77453185818,5000
"3103","36C660",164815.24,9,8391.54418169935,4266.66666666667
"3104","36C663",8385497.9305,62,4668.83727044625,1447.38292011019
"3105","36C667",4864529.9501,76,3426.51770588061,1206.97660110856
"3106","36C668",353748.7106,34,8079.17416669794,2285.18518518519
"3107","36C671",43732997.1218,435,1068.48421898781,543.844580187634
"3108","36C672",2153939.3629,63,1804.85688699463,1460.91107895421
"3109","36C673",1863920.2339,30,2642.56879473554,1856
"3110","36C674",3128658.8273,48,2927.07739827035,1102.79353077085
"3111","36C675",1854719.337,53,2650.66426358347,1055.71428571429
"3112","36C678",17592555.6128,145,4942.85906877694,2020.24646153517
"3113","36C679",4557206.7061,68,3343.22760061539,601.779429417299
"3114","36C687",5834,4,10000,6250
"3115","36C688",99151917.8819,824,3039.26568597869,1274.25249861433
"3116","36C689",5984458.6378,51,6294.93265964558,1886.49533887629
"3117","36C692",9997.5898,1,10000,10000
"3118","36C693",39808.4199,2,10000,10000
