"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1Const","def6_ratio_lag1","US6_avg_sal_lag1Const","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"423860",2008,911.192464340518,28896118.1249523,0.00059074445164868,70125.4797799059,10697777.2072111,30,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2007
"423860",2009,2737.87810842991,56894359.9321587,0.00059074445164868,70125.4797799059,430819.770086808,20,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2008
"423860",2010,1096.1815067997,30509433.9541315,0.00059074445164868,70125.4797799059,491259.553084927,17,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2009
"423860",2011,824.456386383414,21304170.5437903,0.00059074445164868,70125.4797799059,444482.900986346,16,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2010
"423860",2012,1574.70220994524,47621583.7868833,0.00059074445164868,70125.4797799059,1871583.95707141,69,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2011
"423860",2013,1840.8968050758,11889083.0875123,0.000258096756652605,71680.7540835578,224750.659433706,19,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2012
"423860",2014,971.061358507992,3173166.16318916,0.000258096756652605,71680.7540835578,230770.428655821,8,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2013
"423860",2015,1462.48604787185,6132081.11214286,0.000258096756652605,71680.7540835578,78094.5795221141,6,14469539.0560523,185,390,340.5,"Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",42,423,4238,"NA",NA,2014
"423910",2008,3520.72935185493,88583637.2103171,0.00218737597535865,54674.5870986872,570836.777118015,14,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2007
"423910",2009,2412.65199108581,82486964.7927291,0.00218737597535865,54674.5870986872,303347.302295578,13,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2008
"423910",2010,825.32995111879,29836026.6963259,0.00218737597535865,54674.5870986872,340276.407399709,7,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2009
"423910",2011,7026.14205564213,111070327.603687,0.00218737597535865,54674.5870986872,67345.3121051559,4,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2010
"423910",2012,497.297135777724,12386405.9942629,0.00218737597535865,54674.5870986872,76341.343401414,5,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2011
"423910",2013,623.613840508753,6809565.06339561,0.000172388720257793,56911.8108764384,67233.8992780408,3,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2012
"423910",2014,4358.13272800483,19982199.8449931,0.000172388720257793,56911.8108764384,161305.837587901,4,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2013
"423910",2015,3229.60776286466,9755371.57146468,0.000172388720257793,56911.8108764384,7296.98487010348,2,1593983.86405592,52,619,534.5,"Sporting and Recreational Goods and Supplies Merchant Wholesalers",42,423,4239,"NA",NA,2014
"423930",2008,5385.74270590557,2399736.37076911,2.55800828880622e-05,50757.5679825844,2414362.61239736,23,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2007
"423930",2009,3810.55647099586,3348757.10694315,2.55800828880622e-05,50757.5679825844,3624565.22401308,28,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2008
"423930",2010,7363.65038439119,5182918.89983487,2.55800828880622e-05,50757.5679825844,2978124.22553668,29,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2009
"423930",2011,5626.70777985825,3646122.27744812,2.55800828880622e-05,50757.5679825844,2117235.43367206,31,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2010
"423930",2012,4380.14452186408,3483289.41855588,2.55800828880622e-05,50757.5679825844,76337.8181660644,21,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2011
"423930",2013,2742.50959067844,62275.6102319257,5.99347680583261e-07,45930.137697447,37099.983473342,24,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2012
"423930",2014,3333.57170139668,229554.220836738,5.99347680583261e-07,45930.137697447,199.055967633176,3,11247924.3532262,159,420,367.5,"Recyclable Material Merchant Wholesalers",42,423,4239,"NA",NA,2013
"423940",2008,2042.18182203935,4579217.44799117,9.20801193765932e-05,54977.7723769376,181204.569610858,7,4122838.23562782,18,528,690,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",42,423,4239,"NA",NA,2007
"423940",2009,1075.48924537533,2564355.28948336,9.20801193765932e-05,54977.7723769376,3810818.09507338,3,4122838.23562782,18,528,690,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",42,423,4239,"NA",NA,2008
"423940",2010,6486.26620871709,5734246.73407419,9.20801193765932e-05,54977.7723769376,96031.5106007067,4,4122838.23562782,18,528,690,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",42,423,4239,"NA",NA,2009
"423940",2011,942.259376840754,1333764.85329987,9.20801193765932e-05,54977.7723769376,25453.4338699817,2,4122838.23562782,18,528,690,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",42,423,4239,"NA",NA,2010
"423940",2012,5765.15848994619,3761705.26178004,9.20801193765932e-05,54977.7723769376,6925,1,4122838.23562782,18,528,690,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",42,423,4239,"NA",NA,2011
"423940",2013,4054.09424370604,835757.216181606,1.21759756143239e-05,53485.1140044691,2405.62647289866,1,4122838.23562782,18,528,690,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",42,423,4239,"NA",NA,2012
"423990",2008,1659.51413354613,895992023.320832,0.0146113934898497,52674.0631314832,1319840.04788926,25,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2007
"423990",2009,1547.16391653465,1070359711.00598,0.0146113934898497,52674.0631314832,1556075.41231256,32,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2008
"423990",2010,1357.8625420533,1039921897.56159,0.0146113934898497,52674.0631314832,3936855.3493442,41,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2009
"423990",2011,2114.46299879631,874525454.914221,0.0146113934898497,52674.0631314832,7821803.01225323,56,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2010
"423990",2012,2226.82506434251,842865322.049873,0.0146113934898497,52674.0631314832,2994701.12480573,29,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2011
"423990",2013,2036.58616654977,468484577.342094,0.00991405397505398,54276.2161612141,2382534.35487067,15,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2012
"423990",2014,1761.05697484893,371581426.521395,0.00991405397505398,54276.2161612141,172941.217944098,12,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2013
"423990",2015,2778.4981937515,131007962.450585,0.00991405397505398,54276.2161612141,31830.0849857168,8,20216580.6044055,218,361,323,"Other Miscellaneous Durable Goods Merchant Wholesalers",42,423,4239,"NA",NA,2014
"424110",2008,2476.12763465865,2100474.77280505,5.63015569558441e-05,73009.7730513298,849.056603773585,1,73858.360168073,10,903,763.5,"Printing and Writing Paper Merchant Wholesalers",42,424,4241,"NA",NA,2007
"424110",2009,2662.59115321202,2734039.42874264,5.63015569558441e-05,73009.7730513298,9384.57033542977,2,73858.360168073,10,903,763.5,"Printing and Writing Paper Merchant Wholesalers",42,424,4241,"NA",NA,2008
"424110",2010,1074.20877863908,2029435.93071781,5.63015569558441e-05,73009.7730513298,22859.0724381625,3,73858.360168073,10,903,763.5,"Printing and Writing Paper Merchant Wholesalers",42,424,4241,"NA",NA,2009
"424110",2011,4306.5066705982,2390319.9942887,5.63015569558441e-05,73009.7730513298,40765.6607907072,4,73858.360168073,10,903,763.5,"Printing and Writing Paper Merchant Wholesalers",42,424,4241,"NA",NA,2010
"424120",2008,1291.87547404072,13097373.8486593,0.000266907340113609,49743.3943990093,82160.3398800557,6,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2007
"424120",2009,1664.7913144926,27514489.1610175,0.000266907340113609,49743.3943990093,447512.27080581,28,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2008
"424120",2010,2848.56403702808,37059036.6353823,0.000266907340113609,49743.3943990093,808081.984501311,57,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2009
"424120",2011,2894.20678122585,36173958.1494418,0.000266907340113609,49743.3943990093,255423.051253312,5,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2010
"424120",2012,3813.68767723142,33311327.3987204,0.000266907340113609,49743.3943990093,598530.192081697,9,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2011
"424120",2013,2855.80938696874,27647448.4616322,0.000644629128564047,47130.7685278971,2482.03063629222,1,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2012
"424120",2014,447.014730506193,7899532.98583642,0.000644629128564047,47130.7685278971,20025.4503419709,3,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2013
"424120",2015,617.203866987129,10369876.3580479,0.000644629128564047,47130.7685278971,188488.917912972,5,2402704.23741342,114,580,408.5,"Stationery and Office Supplies Merchant Wholesalers",42,424,4241,"NA",NA,2014
"424130",2011,1375.24773321803,814087.485045722,2.3156835394155e-05,65260.9037346246,11933.0345424903,2,16057.1508032916,3,995,904.5,"Industrial and Personal Service Paper Merchant Wholesalers",42,424,4241,"NA",NA,2010
"424130",2013,1605.58859125324,870408.991555887,1.1246987219169e-05,65560.5763545226,4124.11626080126,1,16057.1508032916,3,995,904.5,"Industrial and Personal Service Paper Merchant Wholesalers",42,424,4241,"NA",NA,2012
"424210",2008,3749.17668813419,3305548551.40853,0.00502102440389866,89902.8440717283,703121.372923098,13,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2007
"424210",2009,3587.94613308943,3133973754.7311,0.00502102440389866,89902.8440717283,88552.8053161932,8,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2008
"424210",2010,3525.69781510817,3371743720.69874,0.00502102440389866,89902.8440717283,35933.7056189417,3,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2009
"424210",2011,3615.30099472011,3367265761.47564,0.00502102440389866,89902.8440717283,125948.2912,2,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2010
"424210",2012,3967.52443121933,2683460935.77701,0.00502102440389866,89902.8440717283,156484.032600157,4,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2011
"424210",2013,3914.342145639,2835879021.30231,0.00381886787816552,106246.51312942,124100.657894737,12,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2012
"424210",2014,3044.97959164228,2387289267.72045,0.00381886787816552,106246.51312942,68510.066467585,4,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2013
"424210",2015,5427.72186750199,2313678602.00413,0.00381886787816552,106246.51312942,6631.76929665937,1,1309282.70131737,47,643,549.5,"Drugs and Druggists' Sundries Merchant Wholesalers",42,424,4242,"424210
Pharmaceutical
Wholesalers","424210 Pharmaceutical Wholesalers",2014
"424310",2008,4303.37767806964,3639533.06964514,0.000186889425749431,54229.7755353575,5519.95771116575,2,324909.25472064,6,769,835,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",42,424,4243,"NA",NA,2007
"424310",2009,1033.97857905616,408202.357136592,0.000186889425749431,54229.7755353575,1048.15170684582,2,324909.25472064,6,769,835,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",42,424,4243,"NA",NA,2008
"424310",2011,1332.9821525906,346017.60266088,0.000186889425749431,54229.7755353575,18341.1453026289,1,324909.25472064,6,769,835,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",42,424,4243,"NA",NA,2010
"424310",2012,1369.48360691749,260186.575388269,0.000186889425749431,54229.7755353575,3e+05,1,324909.25472064,6,769,835,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",42,424,4243,"NA",NA,2011
"424320",2009,8451.20949887054,47614706.8736451,0.000364907415754248,55842.5899031585,2016.69811320755,2,2016.69811320755,2,1051,952,"Men's and Boys' Clothing and Furnishings Merchant Wholesalers",42,424,4243,"NA",NA,2008
"424410",2008,2222.68501585518,74178155.0660221,0.000512179046541167,57229.0105495158,87237.5042313397,2,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2007
"424410",2009,1792.23557042173,105192422.09137,0.000512179046541167,57229.0105495158,4306762.9337806,18,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2008
"424410",2010,2244.4056500265,102288786.380848,0.000512179046541167,57229.0105495158,203874.219390643,18,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2009
"424410",2011,4990.40840205106,379729832.911851,0.000512179046541167,57229.0105495158,137157.815569594,11,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2010
"424410",2012,4592.09306372563,890050247.11162,0.000512179046541167,57229.0105495158,235434.7793,9,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2011
"424410",2013,1894.01749178311,948653088.923707,0.00545668690026035,58705.5724614773,927880.80496875,8,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2012
"424410",2014,4935.50383846335,2176091805.05979,0.00545668690026035,58705.5724614773,1181959.62355899,13,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2013
"424410",2015,5891.85656751418,1224677069.00494,0.00545668690026035,58705.5724614773,3849445.11553699,30,10929752.7963369,109,426,412.5,"General Line Grocery Merchant Wholesalers",42,424,4244,"NA",NA,2014
"424420",2008,9048.87059787531,554432.276095644,5.57697368024375e-06,53974.3215139753,16510.051850281,1,16510.051850281,1,993,1023,"Packaged Frozen Food Merchant Wholesalers",42,424,4244,"NA",NA,2007
"424440",2008,7061.37507423977,1502041.51106163,7.77222540284064e-05,44662.8785754149,201383.734492631,3,251665.118140429,7,795,815,"Poultry and Poultry Product Merchant Wholesalers",42,424,4244,"NA",NA,2007
"424440",2009,4590.93676411194,2062886.29705791,7.77222540284064e-05,44662.8785754149,50281.3836477987,4,251665.118140429,7,795,815,"Poultry and Poultry Product Merchant Wholesalers",42,424,4244,"NA",NA,2008
